Id,SalePrice
2734,135445.10803946524
2735,128909.05279428457
2736,132176.21631718494
2737,118486.63670188165
2738,135482.72555498924
2739,153276.06657183214
2740,134777.9691282833
2741,140210.1326164377
2742,151610.2631411823
2743,153404.79151615925
2744,158844.6511885662
2745,142503.47933596311
2746,131835.46101315905
2747,146398.2566031208
2748,124191.74114613672
2749,124676.98799597572
2750,122648.20967404117
2751,130059.60190012843
2752,191741.36746715594
2753,138015.90583098086
2754,209747.17500816006
2755,135683.78563753
2756,102223.36644998672
2757,72504.48106085243
2758,94101.22842908055
2759,162341.1885438889
2760,113244.98798870988
2761,138177.9908506616
2762,139127.79993358432
2763,173374.38492433372
2764,142373.1159532316
2765,269339.07335823687
2766,121020.59039137521
2767,84068.12695054589
2768,125660.93895105299
2769,129159.76442193975
2770,140289.94936139684
2771,107708.56596959262
2772,106233.77127287525
2773,153272.11455358396
2774,133677.48832094407
2775,110876.42565065877
2776,140976.40273842646
2777,142855.01226627457
2778,106123.1690982041
2779,115614.1534678174
2780,96287.1873984633
2781,99239.14463887602
2782,97523.06416586186
2783,93843.90667644543
2784,117747.22019775861
2785,136109.8748429287
2786,72057.10557625875
2787,116934.12367846981
2788,77340.0634066478
2789,160114.47858163016
2790,93014.05934044553
2791,107341.23623106153
2792,52574.02642950586
2793,144056.24451419435
2794,94014.9402502129
2795,116974.64503483102
2796,97011.12604385163
2797,189057.9662250647
2798,95791.73073866544
2799,110255.7025126959
2800,69902.8739621904
2801,110689.82371769643
2802,122281.70610826234
2803,165278.1982053622
2804,119588.18331859187
2805,93712.08441431176
2806,88916.6378344027
2807,158595.8369640936
2808,142363.38888492592
2809,129606.00713294609
2810,123671.73036291767
2811,152693.61660207517
2812,157524.8180108307
2813,161758.34462578088
2814,164485.30327386144
2815,90913.41858968105
2816,228643.4599202714
2817,154162.6200903099
2818,130069.45600056574
2819,183667.88344086192
2820,136136.06069914674
2821,104661.42018387228
2822,184129.38592177228
2823,329990.0623797602
2824,152749.01196564847
2825,135464.71289675942
2826,128775.9157309797
2827,133102.94869974194
2828,206538.25156325786
2829,226273.78134605696
2830,220429.69864244852
2831,172327.84174078758
2832,238043.1281105084
2833,272198.55836363585
2834,210864.00974000635
2835,215325.33899088926
2836,185736.88968942023
2837,163063.35288254748
2838,145188.7887300413
2839,164035.66331155362
2840,199729.7176955978
2841,199299.37251426882
2842,225029.4770980681
2843,144394.01301692938
2844,161697.28051718647
2845,126273.11251284955
2846,201074.9472410108
2847,204745.94067296357
2848,214287.14225485202
2849,193053.5865088898
2850,277500.4373944788
2851,207215.207746404
2852,236111.07116277382
2853,233988.1999369589
2854,138124.61374086532
2855,199691.8453043515
2856,195634.13169508582
2857,185124.4955858204
2858,205636.4131412299
2859,107327.78715736563
2860,114284.22356014562
2861,117823.4927979067
2862,188780.79491560403
2863,127772.7125447898
2864,238137.89680493833
2865,137196.96377449587
2866,138575.39923968987
2867,100040.49185964782
2868,96308.00120391934
2869,91557.00537680116
2870,115159.2994336819
2871,81220.90671790342
2872,57752.86169306731
2873,96426.21884793548
2874,123097.79739404461
2875,106435.90420835468
2876,157886.08187677726
2877,142342.61451890142
2878,152205.13618286737
2879,126114.50708447452
2880,101119.13361303222
2881,134293.05156342365
2882,174599.2824464673
2883,193591.41829374884
2884,198166.29066445373
2885,178338.34506311966
2886,221066.53580615553
2887,96669.83388521889
2888,139826.78985415105
2889,60666.79178790773
2890,83227.54559846368
2891,131768.92543682668
2892,41755.533475162214
2893,66295.00475089619
2894,52474.98409732602
2895,298603.15969680843
2896,264127.2528390004
2897,194040.4749415669
2898,152728.62761830265
2899,204294.7571854323
2900,155651.5622494992
2901,196970.86497620534
2902,182326.1164660562
2903,308649.85800413036
2904,323866.64408798266
2905,74293.81910276916
2906,200178.8106894174
2907,109536.54844703342
2908,130373.7897795593
2909,154334.14977174794
2910,79257.1097703925
2911,86564.24798308362
2912,147938.32043230423
2913,80129.77478847891
2914,77104.2781011503
2915,83263.7012539511
2916,84161.62315729642
2917,156514.5695580288
2918,116979.89178478811
2919,234398.86851954611
