MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
8.215741560651463,RM,23.083296447018334,42.331107483899515,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,IDOTRR,Norm,Norm,2fmCon,2Story,2.5186056927466796,2.867896894173983,455.6982405290777,0,Hip,CompShg,VinylSd,Wd Shng,0,-0,-0,0.7568284600108841,Slab,0,0,-0,0,0,-0,-0,0,0,GasA,1.7063381101650716,0,SBrkr,7.279580208208472,4.422478526476063,-0,24.00715424461338,-0,-0,1.472910273060395,-0,2.539291416275996,0.531888474086998,0,2.3043952020891276,576460752303423500,-0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,-0,-0,-0,-0,Othr,0.23474178403755852,4.512083150981887,2.660912667023936,WD,Normal
0,RL,22.356205240415672,126.5560722814539,134217727.96875,-0,6.2,Low,AllPub,CulDSac,0,ClearCr,Norm,Norm,1Fam,1Story,4.622618654203131,2.867896894173983,1072.0992770057878,27.878290455033415,Gable,CompShg,Plywood,Plywood,Stone,3.008768108873537,0.6605774620202799,1.2642960518099695,CBlock,12,28.46135058128977,1.0902931503413658,4.457999650655042,17.943449702956535,0.5221481884438309,-0,34.45244470464466,342.90964973727836,GasA,5.005870666453558,137055.99721003673,SBrkr,32.33678501300605,-0,-0,30.755456174132778,0.42849610750815703,-0,1.472910273060395,-0,1.7602808566008654,0.4272696947531169,1.3796139347883993,1.6813796937789283,3451336482012252e10,0.8410938381230121,TA,Attchd,29194529.728151716,0.8789130662526581,2.31165254247425,245.5217203743517,56.88742159071991,68.27687803119976,15942.719983356465,4.729731697900565,4.047290395763333,-0,-0,-0,-0,-0,-0,0,-0,3.861726874946651,0.8531883597154111,WD,Normal
7.008620456131561,RL,14.558467084189951,44.39438101633388,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,NridgHt,Norm,Norm,TwnhsE,1Story,5.277735851329075,2.867896894173983,1743.7008286090306,29.602571911858533,Hip,CompShg,MetalSd,MetalSd,BrkFace,2.8448783158587574,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,0.581977243893841,4.457999650655042,16.242836630240067,0.5221481884438309,-0,35.91613873451892,291.486605321377,GasA,17.18104996405176,137055.99721003673,SBrkr,27.76219913242442,-0,-0,26.4947282298116,0.42849610750815703,-0,1.472910273060395,-0,1.7602808566008654,0.4272696947531169,1.3796139347883993,2.0157972534969013,3451336482012252e10,0.583877572805885,Gd,Attchd,30442883.343103047,2.2676683300048848,2.31165254247425,193.65873018029828,56.88742159071991,68.27687803119976,15942.719983356465,4.295248569550216,3.8011175012512797,-0,-0,-0,-0,-0,-0,0,-0,7.501220935927971,2.1285763381800686,WD,Normal
5.176862901405597,RL,21.250579425066803,51.686230850983755,134217727.96875,-0,48.4,Lvl,AllPub,Inside,57906880901620,Gilbert,Norm,Norm,1Fam,2Story,4.622618654203131,2.867896894173983,1764.680666630612,30.029614455588124,Hip,CompShg,VinylSd,VinylSd,0,-0,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,0.9878317813343409,0.9124876641119135,0,0.5221481884438309,-0,45.01174367528663,185.7281538841054,GasA,17.18104996405176,137055.99721003673,SBrkr,19.516462481515102,4.427165724941382,-0,27.73855512391786,-0,-0,1.472910273060395,0.34739060496094093,2.539291416275996,0.4272696947531169,1.3796139347883993,2.559733197655307,3451336482012252e10,0.583877572805885,Gd,Attchd,30478996.434481855,2.2676683300048848,2.31165254247425,149.90604187857596,56.88742159071991,68.27687803119976,15942.719983356465,3.858994071393241,3.324747110418366,-0,-0,-0,-0,-0,-0,0,-0,4.512083150981887,0.8531883597154111,New,Partial
0,RL,22.356205240415672,47.06860490324316,134217727.96875,-0,48.4,Lvl,AllPub,Inside,57906880901620,Sawyer,Norm,Norm,1Fam,1Story,3.248152866507817,3.9577895419212794,986.5647116574584,10.603544165846667,Gable,CompShg,HdBoard,HdBoard,BrkCmn,2.3907556358842,0.6605774620202799,1.2642960518099695,PConc,7.5,28.46135058128977,0.581977243893841,0.9124876641119135,0,0.5221481884438309,-0,49.28995813325473,213.54292433971833,GasA,5.005870666453558,137055.99721003673,SBrkr,22.514073124564085,-0,-0,21.58334442486471,-0,-0,0.8314709717589641,-0,2.539291416275996,0.4272696947531169,0.7987697769322357,2.0157972534969013,3451336482012252e10,-0,0,Attchd,29018663.955267258,0.8789130662526581,1.089727190931895,152.3137324771554,56.88742159071991,68.27687803119976,15942.719983356465,-0,0,-0,-0,-0,-0,-0,0.27588856214562474,0,-0,7.501220935927971,1.536498181437877,WD,Abnorml
2.9604069986319397,RL,17.810264569614443,36.63723428197386,134217727.96875,-0,48.4,Lvl,AllPub,Inside,57906880901620,BrkSide,Norm,Norm,1Fam,1Story,1.74925624356562,3.4283638655697826,519.9735812851821,28.311848562910583,Gable,CompShg,VinylSd,VinylSd,0,-0,1.0182958025363453,1.2642960518099695,CBlock,7.5,28.46135058128977,0.581977243893841,0.9124876641119135,0,0.5221481884438309,-0,27.479565742572895,87.72318343947983,GasA,10.109332636594072,137055.99721003673,SBrkr,19.535776980396804,-0,-0,18.783202860468343,-0,-0,0.8314709717589641,-0,1.7602808566008654,0.4272696947531169,0.7987697769322357,1.6813796937789283,134217727.96875,-0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,4.512083150981887,1.536498181437877,WD,Normal
4.663520777410319,C (all),21.62119178628768,50.98133308002493,134217727.96875,0.05787037004091167,204.6,HLS,AllPub,Inside,134217727.96875,IDOTRR,Norm,Norm,1Fam,1.5Fin,2.5186056927466796,3.9577895419212794,143.7835635174296,0,Gable,CompShg,MetalSd,MetalSd,0,-0,0.6605774620202799,1.2642960518099695,Stone,7.5,28.46135058128977,0.8369174259804454,0.9124876641119135,0,0.5221481884438309,-0,48.81908215268065,210.4113795162808,GasA,10.109332636594072,137055.99721003673,SBrkr,21.81344193128918,4.058289053112728,-0,24.981997309141935,-0,-0,0.8314709717589641,-0,1.7602808566008654,0.4272696947531169,0.7987697769322357,2.3043952020891276,3451336482012252e10,-0,0,Detchd,28948490.11336148,1.6134920801192252,1.089727190931895,145.06154509360587,56.88742159071991,68.27687803119976,0,3.5915512522473527,0,0.7672731379555233,-0,-0,-0,-0,-0,0,-0,0,2.660912667023936,WD,Abnorml
7.008620456131561,RL,11.051755270016535,38.925778726466326,134217727.96875,-0,48.4,HLS,AllPub,Inside,57906880901620,StoneBr,Norm,Norm,TwnhsE,1Story,5.277735851329075,2.867896894173983,1382.7773331973162,22.068774056827728,Gable,CompShg,HdBoard,HdBoard,0,-0,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,0.8369174259804454,4.457999650655042,15.69252125867714,0.5221481884438309,-0,35.91613873451892,275.42623768780817,GasA,10.109332636594072,137055.99721003673,SBrkr,26.71675893532208,-0,-0,25.518484061567985,0.42849610750815703,-0,1.472910273060395,-0,1.7602808566008654,0.4272696947531169,1.3796139347883993,1.6813796937789283,3451336482012252e10,0.583877572805885,Gd,Attchd,29797087.800597634,2.2676683300048848,2.31165254247425,171.25390296642257,56.88742159071991,68.27687803119976,15942.719983356465,4.207622269727831,5.033319799653686,-0,-0,-0,-0,-0,-0,0,-0,6.3486189007219345,1.536498181437877,WD,Normal
8.215741560651463,RL,19.364017654421332,53.56007623056853,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,BrkSide,RRAn,Norm,2fmCon,1Story,2.5186056927466796,2.867896894173983,1054.775209018178,12.759929086334058,Gable,CompShg,HdBoard,HdBoard,BrkFace,2.819906790167214,0.6605774620202799,1.2642960518099695,CBlock,7.5,28.46135058128977,0.9878317813343409,3.8196942606280295,15.823125869728,0.5221481884438309,-0,21.7834930805357,228.80092699697423,GasW,5.005870666453558,0,SBrkr,23.336807709206287,-0,-0,22.35511670223942,0.42849610750815703,-0,0.8314709717589641,-0,2.539291416275996,0.4272696947531169,0.7987697769322357,2.0157972534969013,3451336482012252e10,-0,0,Detchd,29159307.278193254,0.8789130662526581,2.31165254247425,200.98236630449225,56.88742159071991,68.27687803119976,15942.719983356465,-0,5.999991513494391,-0,-0,-0,-0,-0,-0,0,-0,3.185820900223936,0,WD,Normal
5.176862901405597,RL,22.356205240415672,60.36276817736018,134217727.96875,-0,48.4,Lvl,AllPub,CulDSac,57906880901620,Sawyer,RRAe,Norm,1Fam,2Story,3.947473365922626,4.462016390868844,1160.3277281110065,29.17395306219744,Gable,CompShg,HdBoard,Plywood,BrkFace,2.9655041845034678,1.0182958025363453,1.2642960518099695,CBlock,7.5,28.46135058128977,0.581977243893841,4.457999650655042,14.08562509399561,0.5221481884438309,-0,23.11377751569378,185.150506113611,GasA,17.18104996405176,137055.99721003673,SBrkr,19.45832464305649,4.442006972852667,-0,27.945101292326715,-0,-0,1.472910273060395,0.34739060496094093,2.539291416275996,0.4272696947531169,1.3796139347883993,2.0157972534969013,3451336482012252e10,-0,0,Attchd,29371011.930893913,1.6134920801192252,2.31165254247425,172.12863329572656,56.88742159071991,68.27687803119976,15942.719983356465,-0,3.9553177639365686,-0,-0,-0,-0,-0,-0,0,-0,1.7274639588262768,2.660912667023936,WD,Normal
0,RL,25.91989556329347,54.11906506297158,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,NWAmes,Norm,Norm,1Fam,1Story,3.947473365922626,2.867896894173983,1124.7163246842733,14.831198397935966,Hip,CompShg,HdBoard,HdBoard,BrkFace,2.841915595318796,0.6605774620202799,1.2642960518099695,CBlock,12,28.46135058128977,0.581977243893841,0.9124876641119135,0,0.5221481884438309,-0,54.20450737522011,247.2379430891025,GasA,5.005870666453558,137055.99721003673,SBrkr,28.033744497209998,-0,-0,26.748139157945086,-0,-0,1.472910273060395,-0,2.539291416275996,0.4272696947531169,0.7987697769322357,2.3043952020891276,3451336482012252e10,0.583877572805885,TA,Attchd,29300345.040211953,1.6134920801192252,2.31165254247425,173.00226171038054,56.88742159071991,68.27687803119976,15942.719983356465,-0,0,-0,-0,-0,-0,-0,0.27588856214562474,0,-0,5.141338700981748,2.1285763381800686,WD,Normal
5.594901469966452,RM,19.364017654421332,55.453224411748174,134217727.96875,0.057870006741851665,204.6,Bnk,AllPub,Inside,57906880901620,OldTown,Norm,Norm,1Fam,2Story,4.622618654203131,4.462016390868844,72.17172712207453,26.126433853933804,Gable,CompShg,Wd Sdng,VinylSd,0,-0,0.6605774620202799,1.6568542494923806,BrkTil,7.5,28.46135058128977,0.581977243893841,0.9124876641119135,0,0.5221481884438309,-0,44.70671451487037,183.80033408043212,GasA,17.18104996405176,137055.99721003673,SBrkr,30.220865658655235,4.549955218172854,-0,35.50396239080717,-0,-0,0.8314709717589641,0.34739060496094093,2.539291416275996,0.4272696947531169,0.7987697769322357,2.559733197655307,3451336482012252e10,-0,0,Detchd,30083116.89566531,0.8789130662526581,2.31165254247425,236.13939116066894,56.88742159071991,68.27687803119976,184.9730146182939,-0,4.047290395763333,0.7680279914186962,-0,-0,-0,-0,-0,0,-0,4.512083150981887,0.8531883597154111,WD,Normal
0,RL,26.612707378102957,53.82741645550039,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,NWAmes,Norm,Norm,1Fam,1Story,3.248152866507817,3.4283638655697826,1107.0702387136312,27.005969919876847,Gable,CompShg,HdBoard,HdBoard,0,-0,0.6605774620202799,1.2642960518099695,CBlock,12,28.46135058128977,0.581977243893841,3.155199625583232,17.3502388082313,0.5221481884438309,-0,15.782074105587117,266.59650605154405,GasA,10.109332636594072,137055.99721003673,SBrkr,26.142704863605424,-0,-0,24.981997309141935,-0,0.042105260173378206,0.8314709717589641,0.34739060496094093,2.539291416275996,0.4272696947531169,1.3796139347883993,1.6813796937789283,3451336482012252e10,0.583877572805885,Fa,Attchd,29265048.60441117,0.8789130662526581,2.31165254247425,161.55665528210102,56.88742159071991,68.27687803119976,15942.719983356465,4.395328594805588,0,-0,-0,-0,-0,-0,0.27588856214562474,0,-0,6.930953949706096,1.536498181437877,WD,Normal
5.176862901405597,RL,31.958319293995114,54.939429944746834,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,NoRidge,Norm,Norm,1Fam,2Story,4.622618654203131,2.867896894173983,1479.8128317059254,24.344248929134192,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,3.132771632475834,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,1.0902931503413658,4.457999650655042,17.74726652587703,0.5221481884438309,-0,19.505457379183486,289.3292391300191,GasA,17.18104996405176,137055.99721003673,SBrkr,27.77272957989173,4.594999681123074,-0,34.70875532610272,0.42849610750815703,-0,1.472910273060395,0.34739060496094093,2.539291416275996,0.4272696947531169,1.3796139347883993,2.789672009748408,3451336482012252e10,0.583877572805885,TA,Attchd,29975670.29836205,1.6134920801192252,3.6282109096644986,308.71031369835833,56.88742159071991,68.27687803119976,15942.719983356465,4.465920677993257,5.306558926808953,0.7685250060565801,-0,-0,-0,-0,-0,0,-0,5.141338700981748,1.536498181437877,WD,Normal
0,RL,22.72071542586645,53.65932505931433,134217727.96875,-0,48.4,Lvl,AllPub,Inside,57906880901620,CollgCr,Norm,Norm,1Fam,1Story,3.248152866507817,3.4283638655697826,1037.5592974377187,12.229603436647945,Gable,CompShg,HdBoard,Plywood,0,-0,0.6605774620202799,1.2642960518099695,CBlock,12,28.46135058128977,1.0902931503413658,3.8196942606280295,14.00565125465446,0.5221481884438309,-0,35.409198847851734,230.7737719405517,GasA,5.005870666453558,137055.99721003673,SBrkr,23.49265481160243,-0,-0,22.50122949918206,-0,-0,0.8314709717589641,0.34739060496094093,2.539291416275996,0.4272696947531169,0.7987697769322357,1.6813796937789283,3451336482012252e10,0.583877572805885,Po,Attchd,29124109.48067995,0.8789130662526581,1.089727190931895,118.91091022716155,56.88742159071991,68.27687803119976,15942.719983356465,-0,0,-0,-0,-0,-0,-0,-0,0,-0,3.185820900223936,0,WD,Normal
7.008620456131561,RL,22.356205240415672,45.367112436866314,134217727.96875,-0,48.4,Low,AllPub,CulDSac,134217727.96875,StoneBr,Norm,Norm,1Fam,1Story,5.277735851329075,2.867896894173983,1325.7715116958207,20.205158051833376,Gable,CompShg,HdBoard,HdBoard,0,-0,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,1.0902931503413658,4.457999650655042,17.638150977424772,0.5221481884438309,-0,40.719803773791355,358.34292936864773,GasA,5.005870666453558,137055.99721003673,SBrkr,31.664777087603454,-0,-0,30.130625899792722,0.42849610750815703,-0,1.472910273060395,-0,1.7602808566008654,0.4272696947531169,1.3796139347883993,1.6813796937789283,3451336482012252e10,0.583877572805885,TA,Attchd,29690235.19279401,1.6134920801192252,2.31165254247425,197.6106118294139,56.88742159071991,68.27687803119976,15942.719983356465,3.9482659603580443,3.4832714606465056,0.7685944597021879,-0,-0,-0,-0,-0,0,-0,7.501220935927971,0,WD,Normal
7.008620456131561,RM,22.356205240415672,37.92290000453428,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,CollgCr,Norm,Norm,TwnhsE,1Story,3.947473365922626,2.867896894173983,1702.029819172486,28.74372377959291,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.8343182995204024,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,0.9878317813343409,4.457999650655042,15.026217636287518,0.5221481884438309,-0,22.74187726052426,208.37684245452542,GasA,17.18104996405176,137055.99721003673,SBrkr,21.63620106835771,-0,-0,20.759039837732107,0.42849610750815703,-0,0.8314709717589641,-0,0.9263764082403105,0.4272696947531169,1.3796139347883993,0.7622512136694831,3451336482012252e10,-0,0,Attchd,30370731.623413447,1.6134920801192252,2.31165254247425,155.90770918493473,56.88742159071991,68.27687803119976,15942.719983356465,4.175389107708434,0,-0,-0,-0,-0,-0,-0,0,-0,3.185820900223936,2.660912667023936,WD,Normal
0,RL,23.083296447018334,49.55932225326494,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,NAmes,Norm,Norm,1Fam,1Story,2.5186056927466796,3.9577895419212794,1054.775209018178,12.759929086334058,Gable,CompShg,MetalSd,MetalSd,0,-0,0.6605774620202799,1.6568542494923806,CBlock,7.5,28.46135058128977,0.581977243893841,3.8196942606280295,10.221231052095668,0.5221481884438309,-0,43.305432343694534,211.33401556356714,GasA,17.18104996405176,137055.99721003673,SBrkr,21.8931976961634,-0,-0,21.000442915321912,-0,-0,0.8314709717589641,-0,2.539291416275996,0.4272696947531169,0.7987697769322357,1.6813796937789283,3451336482012252e10,-0,0,Detchd,30011461.063137714,0.8789130662526581,2.31165254247425,168.6230159775724,56.88742159071991,68.27687803119976,15942.719983356465,-0,0,-0,-0,-0,-0,-0,-0,0,-0,4.512083150981887,2.1285763381800686,WD,Normal
4.663520777410319,RL,19.364017654421332,49.6875152538305,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,Edwards,Norm,Norm,1Fam,1.5Fin,2.5186056927466796,3.4283638655697826,792.5987695808423,13.805032484061604,Gable,CompShg,MetalSd,MetalSd,0,-0,0.6605774620202799,1.2642960518099695,PConc,7.5,28.46135058128977,0.581977243893841,0.9124876641119135,0,0.5221481884438309,-0,51.047165067572564,225.37992240055826,GasA,17.18104996405176,137055.99721003673,SBrkr,23.85409923120628,4.239237049080909,-0,27.864612593909527,-0,-0,1.472910273060395,-0,3.279872897985598,0.4272696947531169,0.7987697769322357,2.3043952020891276,3451336482012252e10,-0,0,Detchd,28738559.40880503,0.8789130662526581,1.089727190931895,193.09254628084364,56.88742159071991,68.27687803119976,15942.719983356465,-0,0,-0,-0,0.4504444421755196,-0,-0,-0,0,-0,3.185820900223936,1.536498181437877,WD,Normal
0,RL,28.65621620959413,59.976165863247616,134217727.96875,-0,48.4,Lvl,AllPub,Inside,57906880901620,Edwards,Norm,Norm,1Fam,1Story,5.915831437597349,2.867896894173983,1764.680666630612,30.45511352220343,Hip,CompShg,CemntBd,CmentBd,Stone,3.0018271648563504,1.260064162374478,1.2642960518099695,PConc,17.5,28.46135058128977,0.581977243893841,4.457999650655042,18.0061902623135,0.5221481884438309,-0,36.032047293901826,351.5115067173452,GasA,17.18104996405176,137055.99721003673,SBrkr,31.293496565818664,-0,-0,29.78525811461149,0.42849610750815703,-0,1.472910273060395,-0,2.539291416275996,0.4272696947531169,1.8527528164806204,2.559733197655307,3451336482012252e10,0.583877572805885,Gd,Attchd,30478996.434481855,2.2676683300048848,3.6282109096644986,253.2284933499802,56.88742159071991,68.27687803119976,15942.719983356465,4.636061552917639,4.353594678887769,-0,-0,-0,-0,-0,-0,0,-0,0.9159347838128745,2.1285763381800686,WD,Normal
0,RL,19.364017654421332,46.5086062706745,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,NAmes,Norm,Norm,1Fam,1Story,2.5186056927466796,3.4283638655697826,1054.775209018178,12.759929086334058,Gable,CompShg,HdBoard,Plywood,0,-0,0.6605774620202799,1.2642960518099695,CBlock,7.5,28.46135058128977,0.581977243893841,3.8196942606280295,12.656732716890707,0.8714592646917418,0.6847021357313725,26.43172148559039,211.33401556356714,GasA,5.005870666453558,137055.99721003673,SBrkr,21.8931976961634,-0,-0,21.000442915321912,-0,-0,0.8314709717589641,-0,2.539291416275996,0.4272696947531169,1.3796139347883993,1.6813796937789283,3451336482012252e10,-0,0,Detchd,29832754.805741172,0.8789130662526581,2.31165254247425,224.2108710842435,56.88742159071991,68.27687803119976,15942.719983356465,3.831014545343294,0,-0,-0,-0,-0,-0,-0,Shed,0.2347417840368186,6.930953949706096,2.1285763381800686,WD,Normal
0,RL,22.356205240415672,71.67548653847757,134217727.96875,-0,48.4,Lvl,AllPub,Corner,57906880901620,Crawfor,Norm,Norm,1Fam,1Story,3.947473365922626,4.945199577359377,1382.7773331973162,30.029614455588124,Hip,CompShg,Wd Sdng,Plywood,BrkFace,2.94104643678329,1.0182958025363453,1.6568542494923806,CBlock,12,28.46135058128977,0.581977243893841,4.457999650655042,15.933685686409163,0.5221481884438309,-0,13.855546035862663,214.27754457964758,GasA,17.18104996405176,137055.99721003673,SBrkr,31.13933198602741,-0,-0,29.641820821471775,0.42849610750815703,-0,1.472910273060395,-0,2.539291416275996,0.4272696947531169,1.3796139347883993,1.6813796937789283,3451336482012252e10,0.583877572805885,Gd,Attchd,29797087.800597634,2.2676683300048848,2.31165254247425,190.8236657820948,56.88742159071991,68.27687803119976,15942.719983356465,4.564750189504214,3.9553177639365686,-0,0.06618133686300463,-0,-0,-0,-0,0,-0,7.501220935927971,2.1285763381800686,WD,Normal
0,RL,20.877819349677644,47.48139766049226,134217727.96875,-0,204.6,Lvl,AllPub,Inside,57906880901620,CollgCr,Norm,Norm,1Fam,1Story,4.622618654203131,2.867896894173983,1764.680666630612,30.029614455588124,Gable,CompShg,VinylSd,VinylSd,Stone,2.626978005594781,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,0.9878317813343409,4.457999650655042,15.428695401178189,0.5221481884438309,-0,37.68851205279077,276.10153580335657,GasA,17.18104996405176,137055.99721003673,SBrkr,26.761759438836414,-0,-0,25.56052665104231,0.42849610750815703,-0,1.472910273060395,-0,1.7602808566008654,0.4272696947531169,1.3796139347883993,2.0157972534969013,3451336482012252e10,-0,0,Attchd,30478996.434481855,1.6134920801192252,2.31165254247425,216.53751574179614,56.88742159071991,68.27687803119976,15942.719983356465,4.047174923695284,0,-0,-0,-0,-0,-0,-0,0,-0,0.9159347838128745,2.1285763381800686,WD,Normal
6.258941681574825,RL,28.319100769604987,56.7540212707463,134217727.96875,-0,204.6,Lvl,AllPub,Corner,57906880901620,NAmes,Norm,Norm,Duplex,1Story,3.248152866507817,2.867896894173983,855.4465990032833,5.915831437597349,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.672240253155265,0.6605774620202799,1.2642960518099695,CBlock,7.5,28.46135058128977,0.581977243893841,0.9124876641119135,0,0.5221481884438309,-0,65.77955194325878,333.601785246145,GasA,5.005870666453558,137055.99721003673,SBrkr,31.946467004292536,-0,-0,30.39258310346865,0.42849610750815703,-0,1.472910273060395,-0,3.279872897985598,0.531888474086998,0.7987697769322357,2.789672009748408,3451336482012252e10,-0,0,Detchd,29088936.330858186,0.8789130662526581,3.6282109096644986,284.5297301336469,56.88742159071991,68.27687803119976,15942.719983356465,-0,3.3665922124279404,-0,-0,-0,-0,-0,-0,0,-0,4.512083150981887,2.1285763381800686,COD,Abnorml
2.9604069986319397,RM,16.210862623918615,44.39438101633388,134217727.96875,0.057870006741851665,204.6,Lvl,AllPub,Inside,57906880901620,IDOTRR,Norm,Norm,1Fam,1.5Fin,2.5186056927466796,2.867896894173983,394.7155414984161,0,Gable,CompShg,MetalSd,MetalSd,0,-0,0.6605774620202799,1.2642960518099695,CBlock,7.5,28.46135058128977,0.581977243893841,3.155199625583232,9.479913533146295,0.5221481884438309,-0,41.85362860982867,195.64887957014267,GasA,5.005870666453558,137055.99721003673,FuseA,21.63620106835771,-0,0.07710100231303008,25.30636077601719,-0,-0,0.8314709717589641,-0,1.7602808566008654,0.4272696947531169,0.7987697769322357,1.6813796937789283,3451336482012252e10,-0,0,Detchd,28878414.76705788,0.8789130662526581,2.31165254247425,190.53958564086108,56.88742159071991,68.27687803119976,15942.719983356465,-0,3.281228427343449,0.7675823993472467,-0,-0,-0,-0,-0,0,-0,0,2.1285763381800686,WD,Normal
7.008620456131561,RL,10.589792906541973,41.605265940115935,134217727.96875,-0,48.4,Lvl,AllPub,Inside,57906880901620,StoneBr,Norm,Norm,TwnhsE,1Story,5.277735851329075,2.867896894173983,1519.3285642712449,25.23932417077397,Gable,CompShg,CemntBd,CmentBd,0,-0,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,0.581977243893841,4.457999650655042,17.777497977865554,0.5221481884438309,-0,34.08629958349181,335.34363037073894,GasA,17.18104996405176,137055.99721003673,SBrkr,30.579914614030145,-0,-0,29.12116864265976,0.42849610750815703,-0,1.472910273060395,-0,1.7602808566008654,0.4272696947531169,1.3796139347883993,1.6813796937789283,3451336482012252e10,0.583877572805885,TA,Attchd,30047276.59399993,1.6134920801192252,2.31165254247425,209.90620454433153,56.88742159071991,68.27687803119976,15942.719983356465,4.431666217333187,5.2921952504344905,-0,-0,-0,-0,-0,-0,0,-0,1.7274639588262768,2.660912667023936,WD,Normal
5.9496195309129085,RL,24.15993889184175,52.954513130090454,134217727.96875,-0,48.4,Lvl,AllPub,Corner,57906880901620,Timber,Norm,Norm,1Fam,SLvl,4.622618654203131,2.867896894173983,1681.3391945474693,28.311848562910583,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.0573633247526515,1.0182958025363453,1.2642960518099695,PConc,17.5,28.46135058128977,0.9878317813343409,4.457999650655042,15.805482387492118,0.5221481884438309,-0,14.84964912306377,212.0711646596487,GasA,17.18104996405176,137055.99721003673,SBrkr,25.763447926903527,-0,-0,24.62738923826533,0.42849610750815703,-0,1.472910273060395,-0,2.539291416275996,0.4272696947531169,1.3796139347883993,2.0157972534969013,3451336482012252e10,0.583877572805885,Gd,Attchd,30334692.98570007,2.2676683300048848,2.31165254247425,161.26057584487464,56.88742159071991,68.27687803119976,15942.719983356465,4.175389107708434,3.2358951529947584,-0,-0,-0,-0,-0,-0,0,-0,3.185820900223936,0.8531883597154111,WD,Normal
5.176862901405597,RL,24.868889127016228,56.62001072032816,134217727.96875,-0,48.4,Lvl,AllPub,Inside,57906880901620,CollgCr,Norm,Norm,1Fam,2Story,4.622618654203131,2.867896894173983,1579.3460680546418,26.567125466460602,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.8799301543711895,1.0182958025363453,1.2642960518099695,PConc,12,28.46135058128977,0.9878317813343409,3.8196942606280295,11.175682414833199,0.5221481884438309,-0,49.973719007068816,262.66008116492156,GasA,17.18104996405176,137055.99721003673,SBrkr,25.847241056727334,4.50563033935224,-0,32.236451620918906,-0,-0,1.472910273060395,0.34739060496094093,2.539291416275996,0.4272696947531169,1.3796139347883993,2.559733197655307,3451336482012252e10,0.583877572805885,TA,Attchd,30154871.830264706,2.2676683300048848,2.31165254247425,191.1076409222877,56.88742159071991,68.27687803119976,15942.719983356465,4.295248569550216,4.64600063721647,-0,-0,-0,-0,-0,-0,0,-0,4.512083150981887,1.536498181437877,WD,Normal
